tx_hash,block_number,timestamp,from_address,to_address,value_eth,gas_price_gwei,gas_used,tx_fee_eth,is_contract_interaction,input_data_length,nonce,fraud_type,is_fraud
0x86045128973cf8577f4f9fb1d46d1db31c1c5f1e229e96fdf6c6ad1126fcd8d5,18003752,2024-09-27T16:57:09,0x92f48b8de83c143c9760bd09d9849e99672215dd,0x4a37ee90281551b78b2dde8c6a3c9d3b45da019b,0.158302,27.91,32107,0.00089604,True,200,2049,normal,0
0x288a80129c866233a5d854f90b8c6644f50e88beb6b94dc84f915ab1cc212501,18002416,2024-01-19T18:24:09,0x42378b182b047f5e843072aa4141a3b1eff586c0,0x43607879d0e7540c1e9f06a1ebd469b9d7d2d60b,0.841318,33.41,43344,0.00144794,False,68,2841,normal,0
0x7002434f0a2f3f7cbbf25ce90e3dbad8aa7a5ca5e1c413ce77c9cffca3acd788,18003024,2024-02-12T04:04:17,0x9c4c7990ecc923e91231ec3812ae4619088a77bf,0x9abb08b2f45a28dfa45524bc45d5ec303da9d632,0.247394,9.96,44082,0.00043912,False,68,3438,normal,0
0x8ac3c5513bd5059898f9a5fdf2258b2e25db9f99d16bd3dfa017861d8b3891af,18007284,2024-11-02T21:11:03,0x82f6a5dbff87da01f016e11ce370ae7eea2e1d53,0x8e5dbcb6fcb80c2af5d66844e578c1c9845179a8,0.083331,29.65,38664,0.00114638,False,0,3125,normal,0
0x1351ebe390ac035f12e22538d54d20382253fd50b3ff6174a5e34f847f0e2cbd,18000341,2024-11-29T13:32:01,0x3f912036c1fe2cb53d4b44a5734097ebcd12fbb4,0x38defdcc38857df8118075402e7af822b0a9dfe1,0.167499,34.89,56269,0.00196344,False,0,1418,normal,0
0x3bf319410274c56e0cc4b1d66ce8373a3936db0401e3e6252ad6fd043753fdbc,18011800,2024-05-30T09:17:54,0xaf7f3e6b8210c05ab74715645457679c14691c7b,0xabb346954e29a8141c8cb94eddfb8190b61b3051,1.666517,35.18,45097,0.00158651,False,0,4041,normal,0
0x419c627bd18879501b9c912c865f0e82d56a791f94a5b047290575498bdf0b4d,18000048,2024-07-23T10:17:55,0xb23f41afa5f47b191d275cc24f063272e9a95f5b,0x0fce1eecf97cd45f808ffce56ebe5bf74bb9bf97,0.360506,19.42,46313,0.00089953,False,136,3274,normal,0
0xa316f09a485838ac798845910b1e02ca13b849d8f5042919b9ac470fca8f6b94,18010652,2024-11-20T14:26:27,0x041828bfb2b507286d459b4761be88803195fcc7,0x2f6814daa41611d1e6c2fa789093b35b24440b20,0.169206,32.18,49917,0.00160623,False,136,202,normal,0
0x12f31cbeb296be87fb9c99c9c8a1ceddb5cffb5f7a86ff056a1cf47558763421,18004092,2024-01-27T18:27:08,0x884914792008f0fbdd29c986a4300ab4fdd64710,0x3436965836d671702082f5d5b210d3c0613393dd,0.367994,29.91,72552,0.00216981,False,0,3302,normal,0
0x3e317a6d420a4ebc1059322af6c65d1c6192a42f958cf90b7024809e8e796815,18002954,2024-05-09T08:24:01,0x884914792008f0fbdd29c986a4300ab4fdd64710,0xc76b4e5ef143d5101ad69614bfc03959eb439a19,4.513267,20.99,51118,0.00107277,False,68,4636,normal,0
0x483170b17b3e0ae7dafaf8512c4ac48358ce407daf96976cd7f04957204eff62,18007617,2024-12-05T21:05:49,0x953623eeaf857975626dcda3539c71eef5a37f6a,0x0ff375f145dc47737571b79d0bf70c9a4f6194ce,0.607537,44.78,98373,0.00440521,False,0,316,normal,0
0x68f063032d82668879ba77dd338e7f54939aaeb4eb29628f93e929a86d2db18e,18007970,2024-09-09T17:15:03,0x9c4c7990ecc923e91231ec3812ae4619088a77bf,0xe3198d6aa62a6f5cdfa33a496c69e0eb63025e5d,1.404148,48.3,45582,0.00220144,False,0,4323,normal,0
0x8b8c58d3975a818ed4d1a56eb91f5f459626834719710f8b9a56549066ab6d60,18013375,2024-07-13T09:01:35,0x79a481652dae1009307736d6d0189ffd96012069,0x0acc9260a09fccbf9f4d61eae58ecfc7f92e9cb1,0.923722,33.75,86012,0.0029033,False,200,4359,normal,0
0xca64a5aa22111dc3a14a2b16ad261c566c4cfd7b4497ae4726ae8cf85d2651c6,18001399,2024-12-12T03:50:04,0x1db3d8f0e932cf3afbfc7d6c586a4fe0fdd0e3b9,0x0615f894aaeb04b0b29c8055d04c065d1c97fea5,0.2145,33.01,25627,0.00084597,False,0,2715,normal,0
0x757d8f7cb5076dcd469836eacc293d7e4d069ee38a1e1c52e128479438f40d5c,18003776,2024-08-10T15:18:18,0x6182c7a370c24c7062360d6cd75b9cf98be1b92b,0x20a872b8c9b0db8dce86954f4d9357d44e1910fb,0.180729,29.86,22052,0.00065837,True,0,4188,normal,0
0x3763c5c902018ca188212829d976ab8f2ba59112c780a5f88b1a3c198526fb46,18005454,2024-05-23T12:03:06,0xe7ed041cf7316da3a163cc62e0ef1c4649651ef3,0x6ac210ea78bf65555f32b384a937ca7bef6c8ca4,1.59052,43.99,53055,0.00233415,True,0,1925,normal,0
0xf89d1562c7204c219e790dc14c1b111ca19d86aecb74205dbfdd62273557c78f,18004598,2024-10-13T18:02:17,0x2de6ace27995b7b9775ef32ca0a0e16307fc5c87,0xaa5be5b724ef2c343d844d62bb4cb40617435537,0.692581,43.1,75790,0.00326669,True,68,2180,normal,0
0xceb996d759f1e276dbf6164400a2d8a9db0a3ee1ef6ef1fbf8d3f93e2f70733a,18002444,2024-06-19T16:17:39,0x83888943ff47fb29cde5f9aab7645d2c17fd3f8a,0x5650cfc48d9bb489ba3c6daf9dd03fa5f2729a6f,0.517495,36.36,39338,0.00143032,False,0,1258,normal,0
0xcec96e1a0727cf6886013ac7a446efd103134d3b694dd8b8ae7b00a265c4aa62,18001998,2024-04-04T21:22:01,0x38defdcc38857df8118075402e7af822b0a9dfe1,0xe9d0d52dbdf1f01c3a7107e5ab57b442c7a89425,0.267091,44.91,47217,0.00212039,False,0,2885,normal,0
0xbc78427e073e9ea58134936de107a25e91bf6ea1c87c70133e5c79148eea4519,18011845,2024-11-17T22:47:01,0x8a7c99cb50b2ef4e023c86a87aa39ef7b1a93e09,0xec5ee9c9cb93164f728b1ce3a2a47962d072abb0,0.047476,37.01,57529,0.00212943,False,0,3209,normal,0
0x2e68d4fb5dfcabdc6ebe35caa688988601606d12fe385b72e07400f465713832,18202604,2024-08-29T00:04:00,0x02493aa08521cab42b876e21accb62341a8884f5,0x808b0f31de5de15372610dfc473f02e361536a97,134.788492,50.11,161106,0.00807281,True,200,225,wash_trading,1
0x39e4992cddf383013f3a5dc17138e1d958146cb414ebb1e5393f3c681358f17a,18003972,2024-08-31T14:20:08,0xead6a5d28f8d43a0aff933ad13bd6fc4dd341a92,0x0dd2b3752d462dc54fd19c5d455f191db04c757a,0.3766,39.02,76215,0.00297412,True,0,4552,normal,0
0x3afd862d84b0a2be694d6884dcadf4be5d5e2040e3b2d70486e806e00db146e4,18005196,2024-11-19T13:13:21,0xb23f41afa5f47b191d275cc24f063272e9a95f5b,0xead6a5d28f8d43a0aff933ad13bd6fc4dd341a92,1.723162,26.63,83629,0.00222713,True,68,1008,normal,0
0xcf706e35bd88538f5304d5f3c777b68e10ff2358cfcc0ef3e2773f9e81f0033f,18009172,2024-08-28T21:57:24,0xb58db892c3c10cc83c74ef08ad4c5f474923b9ca,0xa25be4be948d23d054a34f75deface058827c16c,1.702799,39.19,81807,0.00320595,False,0,3456,normal,0
0xbd0d431e114f457fd874e9b3a1c0f6a6adfb3da26d9319ef9d2934c69f59d043,18201602,2024-07-07T00:02:00,0x6ea55893ac49c10bb58d7cb4a7d67e56eb658de9,0x5e917dffceed4f2c8ff637cd2d7eaeebaad34a86,174.414504,78.06,146358,0.01142537,True,200,299,wash_trading,1
0x3c677803577e3a1e79a04317b4c3041fbec235b7f0792958b91d61f89ab917dd,18400302,2024-09-27T02:00:00,0xc1bc3f3865b3f53eb373428063d64c9969b64bfc,0x63f5cb514c697812d7a858b4e16f909a5c65c9c5,0.004796,110.27,45148,0.00497829,True,300,4,phishing,1
0xf947cfbfe530134180399703dd4a78eb048ef5a6d6db713fe03a470d22b70b14,18001320,2024-06-23T05:06:13,0x192bf09f5f555d2226bfc667d7f2bda1fbe782bc,0x4b33722697b94f484f2ddce7608d72d0ea446039,0.400507,35.3,75000,0.00264727,False,136,4306,normal,0
0xdb072984cac2a54718bc12ed854d412270b4cd40bc5489d96c724fdd65389a0b,18004688,2024-04-13T03:16:41,0xabb346954e29a8141c8cb94eddfb8190b61b3051,0xe774d8014053f1aa341f5020173087bc0d4de0d4,0.014552,40.97,81149,0.0033248,True,0,1820,normal,0
0xa285546f4d1bdb427a951d081b74757349e198004fd581da1aeacc9adaac257f,18005061,2024-01-26T23:23:14,0x1bf19464968316be77526f96d1d2587088d7fd9e,0x4b209ba5b3f5e1e8086576111237a121380aa359,0.029482,19.76,39828,0.00078699,True,68,3609,normal,0
0x71663152fc068b28de0c5fb147ff3bfb27ebef0f87f8cc26f2c0cacd4560f5d9,18001890,2024-04-24T14:21:35,0x3d619a80cb72cbf36f3b748cceda13cc11ed075f,0xbeae59275140cfe8e548bff094f3c61eb5648c76,0.771034,31.85,28113,0.00089535,False,200,2976,normal,0
0x74a242d2f0541448a96e125a7a9dcdcde682897a0f27c1309d820027f2fe8954,18000217,2024-01-04T13:08:53,0xab4110dc8b7b2446f144dded33da87bdbe903c54,0x24bc87b2b67c30778248ee27be5da0ac0900b605,3.502705,30.74,27358,0.00084101,False,0,1791,normal,0
0xa26a51559bbfd898e45c1bbffea4d57d8fbdb63087f1b64daf1fd4d14740ed47,18200201,2024-09-12T00:01:00,0x444384ca85d35fb9c8c87f0a1663977056c7adae,0xa82b9ad2a90fc0c0b7b61557599bf5c0a21b71e7,98.189306,99.57,114427,0.01139314,True,200,354,wash_trading,1
0xa6221991a7f321845d41e935f8bea775df4c89dfc367d09dcba904932073e2a8,18009284,2024-04-01T02:39:21,0xb23f41afa5f47b191d275cc24f063272e9a95f5b,0x231241e95fa0f9cddfec145f25ee6f3ad2ef01c4,0.262243,43.89,99487,0.00436651,True,0,2117,normal,0
0x37fa568709e64f93ecb6e12c94463fa69694f8e8ae2bf180779fc0bd346ed386,18604201,2024-08-30T01:00:00,0x031a3ddfd1b2a17b64f6aa5e77c4e5aaeb69af62,0x58261979e74e1e6e7f3890c4c1172b17bb9c7f98,877.609628,44.05,147993,0.0065192,True,68,617,rug_pull,1
0xe569e96643d1f0c6811a33cb50fbe0165e67d71917626e4bc4cc6a57018038c3,18003681,2024-11-05T14:32:23,0xd95e5209182f0cd4a959c0a71879d0ac7a281c48,0x92aa91f91a0a1660cc8b38a2f9fe97b1c0e1d045,1.023346,44.87,36198,0.00162429,False,0,914,normal,0
0xbd996878ad6c06add53636c67c6409cddd5ea41cd30de744f968419539976c84,18600613,2024-10-18T13:00:00,0x06448081d8e4b0ebc0555c999ff8010480e070b7,0xeb4afd550b49cc988738ec5df696919574f8066f,627.222184,52.99,133621,0.00708047,True,68,3874,rug_pull,1
0xe436af2147344ff008a68319a7ae118c2c8033caefbae61903afbdf32fea16a7,18004638,2024-12-22T18:34:43,0x34995265752bbc894a707f3b2b4b604488bf3e13,0xeff3cfda4c3ba15ea3e712126f43fe74f7233016,0.017845,5.0,48033,0.00024017,False,0,1944,normal,0
0x8c4275007ca61bf958a8c3bccfd390da9acddb42585fe8faf22a377aa66e21f0,18006135,2024-09-18T21:58:56,0x24b6dbacdedadf22bb4ddd2c03b95f4c3bb439e9,0x266b7d1623bc2b7058c276611ef6186789422a38,0.070798,44.21,59806,0.00264373,False,68,4451,normal,0
0x36fb696af9ec579d22bcc5b0492edb41d83842a06bfb615f6a02e285a2435d97,18005320,2024-08-06T18:10:56,0xfd71157793e7e910d2732f0244b695b62fb8e730,0x96219489e0c9512ccab502f806ea7ba3628cbac5,0.063077,21.05,82148,0.00172916,False,0,4283,normal,0
0x924821478f5fac216823830ba4ae5585ab14c9f752f7e97a0be776783ffe584d,18001825,2024-10-20T21:31:09,0x8ae7836625fccbe13047461fc747a34b49329b45,0xebc9c628a8057b6c2fcf90708df5d8cb2d0d7b52,0.4935,20.22,35474,0.00071715,True,200,829,normal,0
0x01712b3a36491fac3e9d315149049d5a910502665539ce66f919d71ea8df9bfa,18002060,2024-11-11T21:19:44,0x4b33722697b94f484f2ddce7608d72d0ea446039,0x42378b182b047f5e843072aa4141a3b1eff586c0,0.188576,44.53,64036,0.00285177,False,0,3508,normal,0
0x7057e28d82679ce1020b638d924cde1861b38158ec5363a9dfb412eb176fdd01,18002771,2024-04-30T13:20:19,0x687825c563d5cfccfc88ed8eb70909dc97e0044e,0x10e2e8c3c75f336754040b52fc008c463787ea1e,2.306943,28.02,45225,0.00126738,False,0,2539,normal,0
0x137d3429bca681099cec5e37121347c53f8be40b1f6ca8a350b8bb46f8adccb5,18002243,2024-03-30T20:09:30,0xaa91bb1289552259250e1b2a3cc07a788779cc74,0xe8afd9f6742d8cbd469f04cb79a1fdf3f3e96b40,0.69146,24.22,44077,0.00106758,False,0,4014,normal,0
0x471e43807b3ab844801889bf5fd02048a7ad49905eba58c1125566a9496dcf74,18006280,2024-07-22T23:49:02,0x0cb534dba5da0cb9354525d0c66feaeb5b741fc8,0xaa91bb1289552259250e1b2a3cc07a788779cc74,0.838053,27.45,59399,0.00163053,False,68,3510,normal,0
0xf6a9b65361d1c050e2bc515ded41c66b6fd13f8e09472c75829e776c976388f6,18002762,2024-09-09T13:57:11,0xac9f83e6d15e99b09d95dbbafcb68ba95add0998,0xe08e7940d8b7ae12a57655e9b6b236cf2276846f,0.101823,23.88,54300,0.00129688,False,0,1539,normal,0
0x1d42181e6b58656ab0cc8db18f288479fcaeefd0808ac788d4096a7a29379539,18002580,2024-12-13T22:08:21,0x04e1f2220366f47ee20d2f5793cfba441cfb97fe,0x43607879d0e7540c1e9f06a1ebd469b9d7d2d60b,0.794262,27.4,71930,0.00197121,False,200,3949,normal,0
0x81c100fed64284e6924cfcd8fa3f8c04659baf77b6e757a42712b23906df7131,18009240,2024-03-10T05:47:11,0x3dfeb40681d98729ab3ed87d98a960b9540c6af9,0x8d61c59accd90a8851bc7c24ce4d05b02a4f70cd,0.186289,47.26,92826,0.00438717,False,200,2303,normal,0
0xff880ef60ccbcc29bfadff8f338fcb4ec87359d828e57de7b358071bfb6b9453,18400907,2024-05-19T07:00:00,0x3ea249d64e6d876dc05b26a7599e0814dcaed591,0x7e0a6f5cc0b59e339230a1b81bdfc81970bf995f,0.00339,109.83,39126,0.00429726,True,368,2,phishing,1
0x1ad78c1db71e7f85b11ec95c2c8459ec38d2ec65e1946d3a05d791c8735c07a4,18006056,2024-08-10T18:55:38,0x93446f17ed6457b1cbbee6e7fdb203dc137bcc0f,0x10e2e8c3c75f336754040b52fc008c463787ea1e,0.171236,30.34,61434,0.00186418,True,0,671,normal,0
0x07db7744a94a50f218f6bc927b89d373fa987ada63f9ab2c0f6af0b387826188,18005025,2024-04-12T12:21:04,0x0f37dd621a28add2c82a5b0ee4237a7e91389d52,0x9bdc8d31b705964cdadc41832279716dde26f21f,0.032997,22.37,77769,0.00173991,False,200,3901,normal,0
0xfa337c12d771604225b613289ef4e19cf34e736f993b02026dfbb035928b5c4d,18000637,2024-03-08T15:22:26,0xc69c9b0bb2de6ba66150e3a933fb4fc4eaab2269,0xb382eee8a1e927eea2662029fa1145c2a37c7552,2.269697,31.42,91966,0.00288931,True,0,180,normal,0
0x22c1e5aa7b632e7e250656dd0c811e661433aa287ef856a2ae2ec1506836fd62,18004385,2024-11-25T22:58:24,0xa400ff95eb15ea17c6e435e3a98f419c4fb96ee5,0x8d61c59accd90a8851bc7c24ce4d05b02a4f70cd,0.791998,43.74,33098,0.00144759,False,0,4247,normal,0
0x252ce8c8cfd10cececf631351c999ed5c8d3367ab298567fb65aa44e0121a24f,18400603,2024-07-31T03:00:00,0xaba7a775c24a837215cdc32880aa646fd72ff5e0,0xeef69d2e8f18d4aebef0d0db5298877d67390ca8,0.000526,129.96,37413,0.00486218,True,332,3,phishing,1
0xc668d97b966bb248dc157c8b210b484df857ae1ba5257a2f2b3270fd5c5a80fd,18001702,2024-07-26T16:49:51,0x0dfbc86ad6de9296cf92b2c6aec37c777fa94bd1,0xe76156a6c893af801ad5d533671bc8e5b5ca8973,0.707486,5.0,51926,0.00025963,False,0,3081,normal,0
0x027bdb4892e4c117cd178cd4c0f1c77cc245f75605ed4903d747b8d13c59b9ec,18402206,2024-06-29T06:00:00,0x574784447276ab51f5c409f33fc3f8853ebec4da,0x64daeffcbc8156e04bfc975c11de4ee7ac5807b7,0.00292,92.12,43929,0.00404669,True,368,5,phishing,1
0x483c103dab6606f3db668b73ed29d94fea0b40f15b5a04179283c66ac0627f97,18401907,2024-08-26T07:00:00,0x9bf50a50df32e90c32ef0bf039a45b9a8c3219e9,0x6e3f03c3decc39fe6a92cde02e800b752a549f37,0.003279,90.71,37269,0.00338057,True,300,1,phishing,1
0x923aab47287cfe9611dc45fd58e0a59b00d988977cf9d86712fd8bf10aaa2c10,18002148,2024-02-20T22:24:13,0x2660672dc64a0ae0b3c3b49549ba01bb4ae3d9ae,0x83888943ff47fb29cde5f9aab7645d2c17fd3f8a,0.075575,31.26,77573,0.00242514,True,68,3675,normal,0
0x95e8517660a6b14d89c0580fa6eced51ff74b9a60ea95aa6e070cc75fba9f7b4,18000874,2024-03-11T21:07:47,0xe5ab855c3cb896d1f68cf085cdf0cba058ec5b2f,0x192bf09f5f555d2226bfc667d7f2bda1fbe782bc,0.350046,47.95,73183,0.0035088,True,136,3281,normal,0
0x5d483ad7fab11b8397fe5e8d14e7e85c9ddf8859bc022eaf7b279e2a5b3b06e5,18600304,2024-08-21T04:00:00,0x2d0a5b80fc5ade5b84a7aff1bcfc06fa55647a88,0xce9de1aeb599386858548540ae952b5c598e0680,613.331408,65.97,121075,0.00798743,True,68,1726,rug_pull,1
0x1e7cc5364fb437a2c27ca08710315dac8a60e24cf96b23739a31674c76eb7a70,18001407,2024-10-03T07:51:05,0x6ed6376ed6d1df197d103177fccd1bf6f05398f2,0xde5c6044071daeda338e6c198d13bc628ba51594,0.530307,24.36,84131,0.00204937,False,0,2486,normal,0
0x86ba28b6bf37438fbe5cca4cc329563d8752642f3dc79a6bf616ae9491dc1bc3,18203818,2024-08-26T00:18:00,0x38145db15c2e60bd6bebca98fd719e4d8338cc69,0x3267ba777c3ba023a2d3d998993a3f44d3f0f46e,151.232941,113.25,100916,0.0114285,True,200,403,wash_trading,1
0x947e70e16b475257ac13033f419acbaad0df15739410f70d3b66ce3522e326ee,18007320,2024-07-04T12:39:17,0x2f6814daa41611d1e6c2fa789093b35b24440b20,0x96219489e0c9512ccab502f806ea7ba3628cbac5,1.633416,43.74,48491,0.00212095,False,0,3801,normal,0
0x5d64d86e98730355c41121d36c5ec53ef44250ee9b80f546f86c3f0065e74490,18601806,2024-07-27T06:00:00,0x97adb41184e07fa5afdcb9d5ca00780ef72dccb1,0x294f2c6ef3ee59ea178f4e55cf874039405d9d73,335.764191,74.08,141439,0.01047727,True,68,4742,rug_pull,1
0x9bdb75e8a9522ab865558c3d64cd3e871c91a7206333644261e2065a7935eae2,18011368,2024-12-06T08:08:51,0x43607879d0e7540c1e9f06a1ebd469b9d7d2d60b,0x9cd52e58dcfc7bee1bfae889e674e81b2831cfbf,0.157821,15.06,41976,0.00063214,False,68,4124,normal,0
0x0e195d026dca3a833b4dc6a48dfcb9f968863b192e3633af0284140b64016ba5,18004264,2024-10-06T08:42:31,0x42378b182b047f5e843072aa4141a3b1eff586c0,0x4ac7acc4bedf04dc077aa1267109fbdf8e8547f2,1.009335,35.92,66977,0.00240569,True,0,2466,normal,0
0x5c9bb2db8976e3007e2840bf37df511fc27e0e5f076848aff968bcb84cc43c0f,18001941,2024-02-21T21:32:54,0x2f6814daa41611d1e6c2fa789093b35b24440b20,0x3f912036c1fe2cb53d4b44a5734097ebcd12fbb4,0.023152,21.1,40831,0.0008614,False,68,4867,normal,0
0x5d69fe9ceb7b687c32e4ebe8274fdf2f7800e140b394a858ffd49c41783bc2c7,18005979,2024-05-11T10:02:01,0xe5ab855c3cb896d1f68cf085cdf0cba058ec5b2f,0x3ba35621a8b4afa459ab7703717f87ac6aeb485d,0.843432,24.52,25426,0.00062339,False,0,3852,normal,0
0xc08dfede0e0ab2a2d23bd62a25a5356ce2ba5de90ca99c66a10e0c4982df2eb6,18014635,2024-10-09T02:47:55,0x20d32038e970d79360f062c4bfdaa885f7144e15,0x20d2dd0a416d9563f2dabe9a4c293593a5390c30,0.04631,12.02,37172,0.00044673,True,68,4463,normal,0
0xc8c90485c26ddef1a886944c23461677ca94ec743d79635d3b77f2c69659ef3d,18004980,2024-07-25T03:17:18,0x43607879d0e7540c1e9f06a1ebd469b9d7d2d60b,0xabb346954e29a8141c8cb94eddfb8190b61b3051,0.060996,38.87,57186,0.00222287,True,0,513,normal,0
0x09766a5b07f12f6979a5c4127446a68cf71e5bda2cd469c828c1614f0b26f3c6,18000256,2024-05-16T17:08:59,0x2de6ace27995b7b9775ef32ca0a0e16307fc5c87,0x20d2dd0a416d9563f2dabe9a4c293593a5390c30,0.427191,24.97,47680,0.00119034,True,200,4987,normal,0
0x8d97b8150b2d33912c79e847b6ef52b62bb4aca33e5d9ff3b5ea5cdc2440ebb3,18001104,2024-10-18T13:23:34,0x225093b22ba889759761bf9d97bcf7181d20034f,0x9cd52e58dcfc7bee1bfae889e674e81b2831cfbf,2.120545,32.54,71703,0.00233352,False,0,136,normal,0
0xcaade99cbd7d34a5509e8f407fe4d0a04901fa143c32dd85dba0bdda4d214ff0,18402701,2024-09-08T01:00:00,0x7c9c7bab5be817dab7f52281e845c6300c8fd14d,0xbcc5e3ebb4aeb194c06ccb6f8e769d2e048f9e48,0.002069,136.97,51344,0.00703248,True,332,2,phishing,1
0xbe111d1690a906d173d284ee188063dc4e429c5cc21537c5cbae0cd0a651d098,18001302,2024-09-23T00:24:41,0xe353922244207492722f15ba172bd3fcc732095d,0xf0055153dc9d616418d23d79683af9c00cce824d,0.98789,50.1,36444,0.00182592,False,0,1267,normal,0
0xdd60824182942611c698731005abfc4d2edd825272104cfa5abdade45451c069,18004356,2024-07-16T22:51:06,0x6960e3035eb7b446c77ab58e3b2d14ff5630e876,0xe774d8014053f1aa341f5020173087bc0d4de0d4,7.655385,30.07,72273,0.0021731,True,0,3744,normal,0
0x2bb9e506ea38cf5302efb0ac2ff99175e9c0ab026e5fef6e01d558fe733d3836,18604212,2024-08-30T12:00:00,0x031a3ddfd1b2a17b64f6aa5e77c4e5aaeb69af62,0x58261979e74e1e6e7f3890c4c1172b17bb9c7f98,282.02763,48.02,118712,0.00570078,True,68,1015,rug_pull,1
0xbfc83d28c56052630a82eb1769c5c9973d582a513c74c2dac527c604a0cca5fa,18401807,2024-08-16T07:00:00,0x2f978c0d0844dd1655cb3dc8a43e4964af85438d,0xba25ba6797bac9c036724507f43573cdae34fefa,0.004281,136.43,44995,0.00613864,True,332,2,phishing,1
0x16887ae00ad497fdd6d55cef4d7436ec09e5ef029bb568a5a9bb137dc3650739,18005575,2024-11-30T07:33:57,0x192bf09f5f555d2226bfc667d7f2bda1fbe782bc,0x8a7c99cb50b2ef4e023c86a87aa39ef7b1a93e09,0.131737,37.91,59362,0.00225019,False,0,2839,normal,0
0x9170b99b80194427b41867da58933cee64710be222f6bd736d9ffd601f4032b1,18003274,2024-07-08T21:03:23,0x8cd4347f9935f6687e9aca3a8d373db3f946bd9d,0xfa25111b9109276f28afd818b62d3afd4fe3aadc,0.093069,43.55,63158,0.00275081,False,68,343,normal,0
0x93497069205704885ac2740f39c8b12e1fa0d862546210f900eb088bc74c4e8a,18000134,2024-07-15T06:58:38,0xc11bd616399ef7de0e3747893d82ead461de9346,0xac9f83e6d15e99b09d95dbbafcb68ba95add0998,0.092631,45.5,39958,0.00181806,False,0,3399,normal,0
0x2eb249047353e567f0380897ad33ce4a94b5a7c04e3a7d1d05f09d927a0739a1,18003987,2024-03-19T02:56:48,0xa94b97e5d5a73cb02f8c98fbc62a1f729f69d33d,0xe901ca7cf8dd3bd6503db5a64cc84076fdf0c339,0.476046,35.53,80554,0.00286229,False,0,3125,normal,0
0xd98bc4fafafdcb79bfae3a2094334f88f1ae06018c4804efefe243e58f956abc,18003873,2024-10-16T13:02:32,0xeb6d9b1ad0921c576edb0f48cf84dec4b234fe72,0x24b6dbacdedadf22bb4ddd2c03b95f4c3bb439e9,0.339704,42.24,23123,0.00097662,False,68,2315,normal,0
0xa6fd1fc54d2882662404fd438fdf9d45bce1f3de90a1ee587b71dc2d52a589fe,18007038,2024-05-10T16:11:03,0xabb346954e29a8141c8cb94eddfb8190b61b3051,0x82f6a5dbff87da01f016e11ce370ae7eea2e1d53,1.53259,35.27,53382,0.00188273,False,0,783,normal,0
0x7f5c15913cc81131a30a6066944908a142470877d24d40edbcd61362fcb67c96,18008688,2024-04-19T23:47:41,0x4b209ba5b3f5e1e8086576111237a121380aa359,0x4e132b417a4596b2edd634bb466f602660787cfd,0.574758,31.39,52239,0.00164004,False,0,149,normal,0
0x2b52d846665fe168c05e49f48adafebfe2186f1b6cc5639046044440dd0e9aca,18000057,2024-12-17T23:47:47,0x93446f17ed6457b1cbbee6e7fdb203dc137bcc0f,0x0dd2b3752d462dc54fd19c5d455f191db04c757a,0.050173,31.97,91575,0.00292753,False,200,2704,normal,0
0x30046b67e4f25f52378c2f54cfd2fe63e4ec77d7e845b546c153944233d4431d,18005658,2024-04-19T23:49:04,0x6ed6376ed6d1df197d103177fccd1bf6f05398f2,0x6053caa0671d142ad95def02ecb4314fca9edb3e,0.113835,22.4,31832,0.00071313,True,0,4599,normal,0
0x667ca59e093f18767114e88ffb2f07caa352b63ab884ebe91f25985d86c49a7e,18006184,2024-10-31T07:14:52,0xf0055153dc9d616418d23d79683af9c00cce824d,0x8111b62d5150f0ec6dc6a65e87fa1f3e8edcb094,0.31928,34.2,57564,0.00196846,True,136,2462,normal,0
0x40e2d86f3af59ac912004b6578cac63a88a3e3329b8fc27616dbe95d4797dc7a,18203806,2024-08-26T00:06:00,0x38145db15c2e60bd6bebca98fd719e4d8338cc69,0x3267ba777c3ba023a2d3d998993a3f44d3f0f46e,151.39742,61.81,140116,0.00866023,True,200,307,wash_trading,1
0x9cc32a3807a7ae9bc7c7112e8065b563bc52d18e1d18f26b24b8e6de105e3ad2,18003332,2024-08-05T17:41:57,0xd246541e19cfec795a65143f6ab5a47d2b84e253,0x92f48b8de83c143c9760bd09d9849e99672215dd,3.993861,35.74,84605,0.00302384,False,0,2378,normal,0
0x31630dbc5258df0b96efd32218ebef3cd0096313e8d975c53355ec9b27ceed3b,18009640,2024-11-16T23:49:09,0xf8dbd825b20141fd5d57991cd135921449205554,0x192bf09f5f555d2226bfc667d7f2bda1fbe782bc,0.290121,28.16,77688,0.00218781,False,68,1788,normal,0
0x70c3de3494de763a676bec1a2c6d6a4aae98f8038f07146f673615bfa7c983c5,18002451,2024-11-15T06:15:30,0xc57cb39c56875042b4c879360d594d872b8863b6,0xfa25111b9109276f28afd818b62d3afd4fe3aadc,0.222648,25.96,82149,0.00213288,False,68,1681,normal,0
0x051ebefaf5818845e2a7f5e245ae0565233eaaa7d63bba7ac7809dffaff56a7d,18001614,2024-07-12T10:56:54,0xc50b3d06a14d5c8a5aff6e8e097140bd8447d03e,0xaa91bb1289552259250e1b2a3cc07a788779cc74,0.28063,61.93,25370,0.00157119,True,68,448,normal,0
0x298a9cdb799aac103eca387252be0f4f981a52f7a05d1bcdc63d3ed69bbba02d,18002100,2024-11-22T14:42:07,0x266b7d1623bc2b7058c276611ef6186789422a38,0x03be5fa09199a94c6daaccbf4a9e819119a9c01d,0.647015,20.98,75171,0.00157705,False,200,4014,normal,0
